249,95899796,35.78929,139.26375,3,31,101,100,24,24,100,7,292,139.43597970377738,236.76155149802045,141.871949556
250,47659561,35.69673,139.91625,1,1,2,100,457,457,100,126,9503,5.009778007316475,4.728376820245658,2943.874580756
251,1894445749,34.79427,135.55125,2,2,101,100,21,21,71,4,130,121.32959415094942,169.68715119592255,137.80787963
252,625328796,35.46533,139.62375,3,12,40,100,15,15,94,3,157,430.2525298714436,196.59823880456608,98.309525839
253,629439980,26.25561,127.74375,1,3,11,100,3,3,46,2,47,139.79433752948822,360.38657567814624,18.853855503
254,155137491,36.34465,139.06125,1,13,63,100,28,28,100,9,597,96.51036857587385,3.699076450218138,163.614034637
255,2206251361,34.58601,135.77625,1,1,101,100,15,15,98,9,401,16.00808589940002,12.891778745532337,95.214185557
256,571544305,34.95625,136.54125,1,1,29,100,18,18,100,10,571,5.5376610086407165,1.9747529703872955,96.249695457
257,1661029946,35.97441,139.78125,1,1,45,100,12,12,95,7,292,71.98524731682531,175.7586080100672,70.3023117
258,773059680,35.44219,139.53375,1,1,11,100,48,48,99,20,1324,4.419746081277055,1.873107604114699,307.479257886
259,884618660,35.18765,136.92375,1,3,23,100,14,14,63,3,108,26.273819220569486,13.040674547713596,91.822983208
260,571035333,43.05525,141.49125,1,1,3,100,24,24,70,12,295,5.287603572554459,2.5606705126626745,152.506593434
261,302075030,35.69673,139.78125,1,2,37,100,108,108,100,32,2234,11.907358717232588,6.858003110788612,668.618526293
262,1323816834,35.44219,136.56375,1,1,101,100,19,19,100,8,519,11.03601290667849,8.485718461601328,118.866994279
263,1079559270,38.26527,140.95125,4,4,101,100,26,26,100,9,465,113.99819815166211,88.90567915280057,163.285281388
264,2162388578,35.78929,139.62375,1,1,2,100,71,71,100,34,1563,4.598026636124172,3.1617293745800334,498.47737884
