readed png, RainTime:0.098972572, MeCabTime:0.000317498, UsedTime:0.099412083

Tweet:531303575352127488, 2014-11-30T06:03:24+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=55&y=6&z=7&date=201411091330, filename:img/2014/11/09/x55y6_1330.png, 
readed png, RainTime:0.098936534, MeCabTime:0.000307511, UsedTime:0.09936473

Tweet:531303577705545728, 2014-11-30T06:03:24+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.098658146, MeCabTime:0.000482882, UsedTime:0.099256826

Tweet:531303578615705600, 2014-11-30T06:03:24+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.092849866, MeCabTime:0.000408851, UsedTime:0.093370463

Tweet:531303578585923584, 2014-11-30T06:03:24+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.098822413, MeCabTime:0.000395721, UsedTime:0.099357397

Tweet:531303581836509184, 2014-11-30T06:03:24+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.099423327, MeCabTime:0.000343409, UsedTime:0.099892451

Tweet:531303584323760128, 2014-11-30T06:03:24+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=55&y=6&z=7&date=201411091330, filename:img/2014/11/09/x55y6_1330.png, 
readed png, RainTime:0.097733028, MeCabTime:0.000340197, UsedTime:0.098193563

Tweet:531303584474742785, 2014-11-30T06:03:24+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.099411804, MeCabTime:0.000320362, UsedTime:0.099849848

Tweet:531303586027040768, 2014-11-30T06:03:24+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.099187333, MeCabTime:0.000364502, UsedTime:0.099668401

Tweet:531303586387722240, 2014-11-30T06:03:24+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.093012875, MeCabTime:0.000476597, UsedTime:0.093601149

Tweet:531303587042066432, 2014-11-30T06:03:24+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=57&y=7&z=7&date=201411091330, filename:img/2014/11/09/x57y7_1330.png, 
readed png, RainTime:0.098488851, MeCabTime:0.000431759, UsedTime:0.099055614

Tweet:531303586924216320, 2014-11-30T06:03:25+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.098775898, MeCabTime:0.000379238, UsedTime:0.099290559

Tweet:531303587444719616, 2014-11-30T06:03:25+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.099311232, MeCabTime:0.00039202, UsedTime:0.099823868

Tweet:531303587658203137, 2014-11-30T06:03:25+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.099038432, MeCabTime:0.000310166, UsedTime:0.099465931

Tweet:531303590724251648, 2014-11-30T06:03:25+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.09731412, MeCabTime:0.000336285, UsedTime:0.097766901

Tweet:531303591978758144, 2014-11-30T06:03:25+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.093245866, MeCabTime:0.000441747, UsedTime:0.093799359

Tweet:531303592410750977, 2014-11-30T06:03:25+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.097510096, MeCabTime:0.000428476, UsedTime:0.09807113

Tweet:531303592427532288, 2014-11-30T06:03:25+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.097524413, MeCabTime:0.000441397, UsedTime:0.098091663

Tweet:531303593865789440, 2014-11-30T06:03:25+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.097731423, MeCabTime:0.000314844, UsedTime:0.098163181

Tweet:531303595644157952, 2014-11-30T06:03:25+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=55&y=6&z=7&date=201411091330, filename:img/2014/11/09/x55y6_1330.png, 
readed png, RainTime:0.098689366, MeCabTime:0.000314705, UsedTime:0.099122172

Tweet:531303598492094464, 2014-11-30T06:03:25+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=57&y=7&z=7&date=201411091330, filename:img/2014/11/09/x57y7_1330.png, 
readed png, RainTime:0.098810191, MeCabTime:0.000323085, UsedTime:0.099248584

Tweet:531303598903132160, 2014-11-30T06:03:26+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=55&y=6&z=7&date=201411091330, filename:img/2014/11/09/x55y6_1330.png, 
readed png, RainTime:0.093033199, MeCabTime:0.000401588, UsedTime:0.093559733

Tweet:531303599158996992, 2014-11-30T06:03:26+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=55&y=6&z=7&date=201411091330, filename:img/2014/11/09/x55y6_1330.png, 
readed png, RainTime:0.098678959, MeCabTime:0.000333771, UsedTime:0.099147664

Tweet:531303601801809920, 2014-11-30T06:03:26+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.099525994, MeCabTime:0.000438882, UsedTime:0.100094083

Tweet:531303602606731264, 2014-11-30T06:03:26+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.09932967, MeCabTime:0.000317569, UsedTime:0.09976583

Tweet:531303602820628480, 2014-11-30T06:03:26+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.099227911, MeCabTime:0.000332794, UsedTime:0.099677969

Tweet:531303605156859904, 2014-11-30T06:03:26+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=7&z=7&date=201411091330, filename:img/2014/11/09/x56y7_1330.png, 
readed png, RainTime:0.098012115, MeCabTime:0.000339987, UsedTime:0.098466571

Tweet:531303605463040000, 2014-11-30T06:03:26+09:00, not japanese, Tweet:531303605370753025, 2014-11-30T06:03:26+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.092800418, MeCabTime:0.000409619, UsedTime:0.093298875

Tweet:531303605731471360, 2014-11-30T06:03:26+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.098032858, MeCabTime:0.000340825, UsedTime:0.0985112

Tweet:531303606448713728, 2014-11-30T06:03:26+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.097948559, MeCabTime:0.000341245, UsedTime:0.098415728

Tweet:531303606859743232, 2014-11-30T06:03:26+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=7&z=7&date=201411091330, filename:img/2014/11/09/x56y7_1330.png, 
readed png, RainTime:0.097677854, MeCabTime:0.000324273, UsedTime:0.098123092

Tweet:531303607451140097, 2014-11-30T06:03:27+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.098994572, MeCabTime:0.000322038, UsedTime:0.0994352

Tweet:531303608990445568, 2014-11-30T06:03:27+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=57&y=7&z=7&date=201411091330, filename:img/2014/11/09/x57y7_1330.png, 
readed png, RainTime:0.099143823, MeCabTime:0.000292356, UsedTime:0.099551836

Tweet:531303610286489600, 2014-11-30T06:03:27+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.093166107, MeCabTime:0.000415137, UsedTime:0.093694806

Tweet:531303610663976960, 2014-11-30T06:03:27+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.098776457, MeCabTime:0.000333911, UsedTime:0.099248095

Tweet:531303610752045056, 2014-11-30T06:03:27+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.09929007, MeCabTime:0.000339777, UsedTime:0.099759613

Tweet:531303611897479168, 2014-11-30T06:03:27+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=57&y=8&z=7&date=201411091330, filename:img/2014/11/09/x57y8_1330.png, 
readed png, RainTime:0.104448058, MeCabTime:0.000431339, UsedTime:0.10500169

Tweet:531303611653832705, 2014-11-30T06:03:27+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=55&y=6&z=7&date=201411091330, filename:img/2014/11/09/x55y6_1330.png, 
readed png, RainTime:0.098970616, MeCabTime:0.000391251, UsedTime:0.099479061

Tweet:531303614896041984, 2014-11-30T06:03:27+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.098690064, MeCabTime:0.000531213, UsedTime:0.099335048

Tweet:531303615500005376, 2014-11-30T06:03:27+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.092818367, MeCabTime:0.000352419, UsedTime:0.093284837

Tweet:531303616624070657, 2014-11-30T06:03:27+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.098389397, MeCabTime:0.000372394, UsedTime:0.098902521

Tweet:531303617505284096, 2014-11-30T06:03:28+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.09906588, MeCabTime:0.000383359, UsedTime:0.099575931

Tweet:531303618117263360, 2014-11-30T06:03:28+09:00, not japanese, Tweet:531303619920797696, 2014-11-30T06:03:28+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=57&y=7&z=7&date=201411091330, filename:img/2014/11/09/x57y7_1330.png, 
readed png, RainTime:0.099557353, MeCabTime:0.000318895, UsedTime:0.099980242

Tweet:531303621053263872, 2014-11-30T06:03:28+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.098677562, MeCabTime:0.000342432, UsedTime:0.099144381

Tweet:531303621959245824, 2014-11-30T06:03:28+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.099050794, MeCabTime:0.000296756, UsedTime:0.099461321

Tweet:531303622546427904, 2014-11-30T06:03:28+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.0926585, MeCabTime:0.000351302, UsedTime:0.093123225

Tweet:531303622571610112, 2014-11-30T06:03:28+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=55&y=6&z=7&date=201411091330, filename:img/2014/11/09/x55y6_1330.png, 
readed png, RainTime:0.097097683, MeCabTime:0.000338032, UsedTime:0.097573093

Tweet:531303622953295872, 2014-11-30T06:03:28+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=55&y=6&z=7&date=201411091330, filename:img/2014/11/09/x55y6_1330.png, 
readed png, RainTime:0.099990648, MeCabTime:0.000307022, UsedTime:0.100423804

Tweet:531303624584884224, 2014-11-30T06:03:28+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.099449867, MeCabTime:0.000317988, UsedTime:0.099887633

Tweet:531303625419546624, 2014-11-30T06:03:28+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.098635448, MeCabTime:0.00032141, UsedTime:0.099072026

Tweet:531303625713545216, 2014-11-30T06:03:28+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.099320731, MeCabTime:0.000417232, UsedTime:0.099852083

Tweet:531303625532768256, 2014-11-30T06:03:28+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=55&y=6&z=7&date=201411091330, filename:img/2014/11/09/x55y6_1330.png, 
readed png, RainTime:0.092704107, MeCabTime:0.000370718, UsedTime:0.093187549

Tweet:531303626510045184, 2014-11-30T06:03:29+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.097548718, MeCabTime:0.000342851, UsedTime:0.098036001

Tweet:531303626958852097, 2014-11-30T06:03:29+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.09963341, MeCabTime:0.000324902, UsedTime:0.100095131

Tweet:531303628171005952, 2014-11-30T06:03:29+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.100082839, MeCabTime:0.000374838, UsedTime:0.100576686

Tweet:531303629618024448, 2014-11-30T06:03:29+09:00, not japanese, Tweet:531303630624669697, 2014-11-30T06:03:29+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.099165194, MeCabTime:0.000335797, UsedTime:0.099591226

Tweet:531303632314970112, 2014-11-30T06:03:29+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.09907454, MeCabTime:0.000310374, UsedTime:0.09949687

Tweet:531303632759558144, 2014-11-30T06:03:29+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.093159402, MeCabTime:0.000381403, UsedTime:0.093652203

Tweet:531303632939917313, 2014-11-30T06:03:29+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=55&y=6&z=7&date=201411091330, filename:img/2014/11/09/x55y6_1330.png, 
readed png, RainTime:0.099144661, MeCabTime:0.000372324, UsedTime:0.099652127

Tweet:531303633237733377, 2014-11-30T06:03:29+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=54&y=4&z=7&date=201411091330, filename:img/2014/11/09/x54y4_1330.png, 
readed png, RainTime:0.098753759, MeCabTime:0.000329511, UsedTime:0.099209892

Tweet:531303634173054977, 2014-11-30T06:03:29+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=7&z=7&date=201411091330, filename:img/2014/11/09/x56y7_1330.png, 
readed png, RainTime:0.09743341, MeCabTime:0.000331606, UsedTime:0.097885422

Tweet:531303634680967168, 2014-11-30T06:03:29+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.099498407, MeCabTime:0.0003916, UsedTime:0.100007619

Tweet:531303634571513857, 2014-11-30T06:03:30+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.099674477, MeCabTime:0.000355911, UsedTime:0.100142483

Tweet:531303635624275968, 2014-11-30T06:03:30+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.093094031, MeCabTime:0.000368203, UsedTime:0.093572304

Tweet:531303636769312768, 2014-11-30T06:03:30+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.097286324, MeCabTime:0.000358216, UsedTime:0.097782965

Tweet:531303640485871616, 2014-11-30T06:03:30+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=55&y=6&z=7&date=201411091330, filename:img/2014/11/09/x55y6_1330.png, 
readed png, RainTime:0.099591365, MeCabTime:0.000384825, UsedTime:0.100123556

Tweet:531303640569360384, 2014-11-30T06:03:30+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.099565384, MeCabTime:0.000322177, UsedTime:0.10000727

Tweet:531303641223688192, 2014-11-30T06:03:30+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=55&y=6&z=7&date=201411091330, filename:img/2014/11/09/x55y6_1330.png, 
readed png, RainTime:0.099487512, MeCabTime:0.000405358, UsedTime:0.100010622

Tweet:531303641383436288, 2014-11-30T06:03:30+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.099250191, MeCabTime:0.000322318, UsedTime:0.099684534

Tweet:531303642066718720, 2014-11-30T06:03:30+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.092575599, MeCabTime:0.000371067, UsedTime:0.093066583

Tweet:531303642268045313, 2014-11-30T06:03:30+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.097493473, MeCabTime:0.000338242, UsedTime:0.097967486

Tweet:531303642436218880, 2014-11-30T06:03:30+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.099964598, MeCabTime:0.000424984, UsedTime:0.100519347

Tweet:531303642943737856, 2014-11-30T06:03:31+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=7&z=7&date=201411091330, filename:img/2014/11/09/x56y7_1330.png, 
readed png, RainTime:0.099656528, MeCabTime:0.000355701, UsedTime:0.100130819

Tweet:531303642804912128, 2014-11-30T06:03:31+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.09870501, MeCabTime:0.000320501, UsedTime:0.099140679

Tweet:531303643472203776, 2014-11-30T06:03:31+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.09929028, MeCabTime:0.00035179, UsedTime:0.099755842

Tweet:531303643530530816, 2014-11-30T06:03:31+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.092800907, MeCabTime:0.000366666, UsedTime:0.093280996

Tweet:531303643689914368, 2014-11-30T06:03:31+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.097328159, MeCabTime:0.000341733, UsedTime:0.097818584

Tweet:531303644704935936, 2014-11-30T06:03:31+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.097694546, MeCabTime:0.000311073, UsedTime:0.098132241

Tweet:531303644734312448, 2014-11-30T06:03:31+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=57&y=8&z=7&date=201411091330, filename:img/2014/11/09/x57y8_1330.png, 
readed png, RainTime:0.104498065, MeCabTime:0.000314076, UsedTime:0.104942535

Tweet:531303647460593664, 2014-11-30T06:03:31+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=55&y=6&z=7&date=201411091330, filename:img/2014/11/09/x55y6_1330.png, 
readed png, RainTime:0.099004, MeCabTime:0.000298851, UsedTime:0.099426819

Tweet:531303647271874560, 2014-11-30T06:03:31+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.09281278, MeCabTime:0.00040473, UsedTime:0.09333184

Tweet:531303648504979456, 2014-11-30T06:03:31+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.099013568, MeCabTime:0.000379168, UsedTime:0.099531652

Tweet:531303648668950528, 2014-11-30T06:03:32+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.099105759, MeCabTime:0.000358356, UsedTime:0.099595836

Tweet:531303649725911040, 2014-11-30T06:03:32+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.099402584, MeCabTime:0.000373162, UsedTime:0.09990628

Tweet:531303650329513984, 2014-11-30T06:03:32+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.099321289, MeCabTime:0.000308139, UsedTime:0.099744318

Tweet:531303650572787712, 2014-11-30T06:03:32+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.099033963, MeCabTime:0.000329791, UsedTime:0.099477455

Tweet:531303652372127744, 2014-11-30T06:03:32+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.092731764, MeCabTime:0.000383987, UsedTime:0.093229733

Tweet:531303654012493825, 2014-11-30T06:03:32+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.09729219, MeCabTime:0.000474222, UsedTime:0.097905816

Tweet:531303654729342976, 2014-11-30T06:03:32+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.10002068, MeCabTime:0.000320502, UsedTime:0.100468503

Tweet:531303655471738881, 2014-11-30T06:03:32+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.099565245, MeCabTime:0.000316032, UsedTime:0.100000775

Tweet:531303655811862528, 2014-11-30T06:03:32+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.099076845, MeCabTime:0.000471917, UsedTime:0.099665048

Tweet:531303655966662656, 2014-11-30T06:03:32+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.099261854, MeCabTime:0.000399701, UsedTime:0.099773022

Tweet:531303656528699393, 2014-11-30T06:03:33+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.093337288, MeCabTime:0.000381683, UsedTime:0.09382953

Tweet:531303658848141312, 2014-11-30T06:03:33+09:00, not japanese, Tweet:531303658953003008, 2014-11-30T06:03:33+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=55&y=6&z=7&date=201411091330, filename:img/2014/11/09/x55y6_1330.png, 
readed png, RainTime:0.097173461, MeCabTime:0.000328743, UsedTime:0.09760941

Tweet:531303660177743873, 2014-11-30T06:03:33+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=55&y=6&z=7&date=201411091330, filename:img/2014/11/09/x55y6_1330.png, 
readed png, RainTime:0.099717429, MeCabTime:0.000331536, UsedTime:0.100176426

Tweet:531303662132269056, 2014-11-30T06:03:33+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.099741105, MeCabTime:0.00032574, UsedTime:0.100186204

Tweet:531303665810673664, 2014-11-30T06:03:33+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.098784699, MeCabTime:0.000361289, UsedTime:0.099304528

Tweet:531303665592983552, 2014-11-30T06:03:33+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.099656737, MeCabTime:0.000440908, UsedTime:0.100208902

Tweet:531303669317120000, 2014-11-30T06:03:33+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=57&y=8&z=7&date=201411091330, filename:img/2014/11/09/x57y8_1330.png, 
readed png, RainTime:0.098879963, MeCabTime:0.000371765, UsedTime:0.099363683

Tweet:531303669183299584, 2014-11-30T06:03:33+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=55&y=6&z=7&date=201411091330, filename:img/2014/11/09/x55y6_1330.png, 
readed png, RainTime:0.098721632, MeCabTime:0.000425892, UsedTime:0.099283855

Tweet:531303670109835264, 2014-11-30T06:03:33+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.099161423, MeCabTime:0.00033021, UsedTime:0.099619163

